scraping_id,scraping_date,name,price_10k,age_year,admin_fee,sikikin_10k,reikin_10k,deposit_10k,sikibiki_10k,line,station,move,time_to_station_min,room,area_m2,direction,type,address
202301240000,2023-01-24,京成押上線 京成曳舟駅 5階建 築33年,5.2,33.0,7000.0,5.2,5.2,0.0,5.2,京成押上線,押上駅,徒歩,14.0,1K,16.04,南東,マンション,東京都墨田区京島３
202301240001,2023-01-24,京成押上線 京成曳舟駅 5階建 築33年,5.2,33.0,7000.0,5.2,5.2,0.0,5.2,京成押上線,押上駅,徒歩,14.0,1K,16.04,南東,マンション,東京都墨田区京島３
202301240002,2023-01-24,京成押上線 京成曳舟駅 5階建 築33年,5.2,33.0,7000.0,5.2,5.2,0.0,5.2,京成押上線,押上駅,徒歩,14.0,1K,16.04,南東,マンション,東京都墨田区京島３
202301240003,2023-01-24,ウインベルソロ曳舟第２,5.2,33.0,7000.0,5.2,5.2,0.0,5.2,都営浅草線,押上駅,徒歩,14.0,1K,16.04,南東,マンション,東京都墨田区京島３
202301240004,2023-01-24,ウインベルソロ曳舟第２,5.2,33.0,7000.0,5.2,5.2,0.0,5.2,都営浅草線,押上駅,徒歩,14.0,1K,16.04,南東,マンション,東京都墨田区京島３
202301240005,2023-01-24,ウインベルソロ曳舟第２,5.2,33.0,7000.0,5.2,5.2,0.0,5.2,都営浅草線,押上駅,徒歩,14.0,1K,16.04,南東,マンション,東京都墨田区京島３
202301240006,2023-01-24,京成押上線 京成曳舟駅 5階建 築33年,5.2,33.0,7000.0,5.2,5.2,0.0,0,京成押上線,押上駅,徒歩,14.0,1K,16.04,南東,マンション,東京都墨田区京島３
202301240007,2023-01-24,ウインベルソロ曳舟第２,5.2,33.0,7000.0,5.2,5.2,0.0,5.2,都営浅草線,押上駅,徒歩,14.0,1K,16.04,南東,マンション,東京都墨田区京島３
202301240008,2023-01-24,ウインベルソロ曳舟第２,5.2,33.0,7000.0,5.2,5.2,0.0,5.2,都営浅草線,押上駅,徒歩,14.0,1K,16.04,南東,マンション,東京都墨田区京島３
202301240009,2023-01-24,ウインベルソロ曳舟第２,5.2,33.0,7000.0,5.2,5.2,0.0,5.2,都営浅草線,押上駅,徒歩,14.0,1K,16.04,南東,マンション,東京都墨田区京島３
202301240010,2023-01-24,東武伊勢崎線 曳舟駅 3階建 築17年,5.5,17.0,3000.0,0.0,0.0,0.0,0,都営浅草線,押上駅,徒歩,17.0,1K,14.32,東,アパート,東京都墨田区向島５
202301240011,2023-01-24,シャンブル亀戸,5.5,31.0,5000.0,0.0,0.0,0.0,0,東京メトロ半蔵門線,押上駅,徒歩,18.0,ワンルーム,18.28,南,マンション,東京都墨田区立花１
202301240012,2023-01-24,セラ－２２７,5.7,33.0,0.0,5.7,5.7,0.0,0,東京メトロ半蔵門線,押上駅,徒歩,18.0,ワンルーム,16.2,南西,マンション,東京都墨田区八広２
202301240013,2023-01-24,セラ227,5.7,33.0,0.0,5.7,5.7,0.0,0,東京メトロ半蔵門線,押上駅,徒歩,19.0,ワンルーム,16.02,-,マンション,東京都墨田区八広２
202301240014,2023-01-24,京成押上線 京成曳舟駅 3階建 築33年,5.7,33.0,0.0,5.7,5.7,0.0,0,東京メトロ半蔵門線,押上駅,徒歩,19.0,ワンルーム,16.02,-,マンション,東京都墨田区八広２
202301240015,2023-01-24,京成押上線 京成曳舟駅 3階建 築33年,5.7,33.0,0.0,5.7,5.7,0.0,0,東京メトロ半蔵門線,押上駅,徒歩,19.0,ワンルーム,16.02,-,マンション,東京都墨田区八広２
202301240016,2023-01-24,プレシャス押上,5.7,16.0,2000.0,0.0,0.0,0.0,0,東京メトロ半蔵門線,押上駅,徒歩,13.0,ワンルーム,13.61,南東,アパート,東京都墨田区向島５
202301240017,2023-01-24,シャンブル亀戸,5.7,31.0,5000.0,0.0,0.0,0.0,0,東京メトロ半蔵門線,押上駅,徒歩,18.0,1K,19.8,北西,マンション,東京都墨田区立花１
202301240018,2023-01-24,メール押上 201号室,5.8,8.0,3000.0,0.0,0.0,0.0,0,東京メトロ半蔵門線,押上駅,徒歩,13.0,1K,15.42,北,アパート,東京都墨田区向島５
202301240019,2023-01-24,京成押上線 京成曳舟駅 3階建 新築,5.9,0.0,3000.0,0.0,0.0,0.0,0,都営浅草線,押上駅,徒歩,21.0,ワンルーム,15.09,北,アパート,東京都墨田区八広２
202301240020,2023-01-24,東京メトロ半蔵門線 押上駅 2階建 築7年,5.95,7.0,3500.0,0.0,5.95,0.0,0,東京メトロ半蔵門線,押上駅,徒歩,8.0,ワンルーム,10.76,南東,アパート,東京都墨田区文花１
202301240021,2023-01-24,ラ・カーサ・ルクス88押上,5.95,7.0,3500.0,0.0,5.95,0.0,0,東京メトロ半蔵門線,押上駅,徒歩,8.0,ワンルーム,10.5,-,アパート,東京都墨田区文花１
202301240022,2023-01-24,エクセル向島 502号室,6.0,17.0,2000.0,6.0,0.0,0.0,0,京成押上線,押上駅,徒歩,12.0,ワンルーム,16,南,マンション,東京都墨田区向島１
202301240023,2023-01-24,都営浅草線 押上駅 3階建 築16年,6.0,16.0,3000.0,0.0,0.0,0.0,0,都営浅草線,押上駅,徒歩,12.0,1K,14.52,-,アパート,東京都墨田区京島２
202301240024,2023-01-24,東京メトロ半蔵門線 押上駅 3階建 築16年,6.0,16.0,3000.0,0.0,0.0,0.0,0,東京メトロ半蔵門線,押上駅,徒歩,12.0,1K,14.52,北西,アパート,東京都墨田区京島２
202301240025,2023-01-24,育成ビル,6.0,35.0,5000.0,6.0,6.0,0.0,0,東京メトロ半蔵門線,押上駅,徒歩,13.0,ワンルーム,18,-,マンション,東京都墨田区横川１
202301240026,2023-01-24,ヴェラハイツ押上,6.0,32.0,10000.0,0.0,0.0,0.0,0,東京メトロ半蔵門線,押上駅,徒歩,4.0,ワンルーム,19.68,北,マンション,東京都墨田区押上１
202301240027,2023-01-24,ヴェラハイツ押上,6.0,32.0,10000.0,0.0,0.0,0.0,0,東京メトロ半蔵門線,押上駅,徒歩,4.0,ワンルーム,19.68,北,マンション,東京都墨田区押上１
202301240028,2023-01-24,ＪＲ総武線 錦糸町駅 4階建 築19年,6.1,19.0,3000.0,6.1,0.0,0.0,0,東京メトロ半蔵門線,押上駅,徒歩,10.0,ワンルーム,11.5,北,マンション,東京都墨田区横川２
202301240029,2023-01-24,トーレスハウス,6.1,4.0,4000.0,0.0,0.0,0.0,0,東京メトロ半蔵門線,押上駅,徒歩,21.0,ワンルーム,21.18,南,アパート,東京都墨田区八広１
202301240030,2023-01-24,東武伊勢崎線 曳舟駅 2階建 築24年,6.2,24.0,2000.0,6.2,6.2,0.0,0,都営浅草線,押上駅,徒歩,18.0,1K,22.77,北西,アパート,東京都墨田区東向島１
202301240031,2023-01-24,プリズムエィツー 101号室,6.2,20.0,2000.0,6.2,0.0,0.0,0,東京メトロ半蔵門線,押上駅,徒歩,11.0,ワンルーム,19.44,東,マンション,東京都墨田区向島５
202301240032,2023-01-24,ホーユウコンフォルト隅田公園第２,6.2,34.0,3000.0,0.0,0.0,0.0,0,東京メトロ半蔵門線,押上駅,徒歩,8.0,ワンルーム,18.52,-,マンション,東京都墨田区向島１
202301240033,2023-01-24,東武伊勢崎線 曳舟駅 10階建 築34年,6.3,34.0,2000.0,6.3,6.3,0.0,0,東京メトロ半蔵門線,押上駅,徒歩,14.0,ワンルーム,17.81,西,マンション,東京都墨田区東向島２
202301240034,2023-01-24,都営浅草線 押上駅 3階建 築8年,6.3,8.0,4000.0,0.0,6.3,0.0,0,都営浅草線,押上駅,徒歩,7.0,ワンルーム,14.81,南西,アパート,東京都墨田区押上３
202301240035,2023-01-24,東京メトロ銀座線 浅草駅 2階建 築6年,6.4,6.0,3500.0,0.0,0.0,0.0,0,東京メトロ半蔵門線,押上駅,徒歩,18.0,ワンルーム,10.08,西,アパート,東京都墨田区東駒形２
202301240036,2023-01-24,京成押上線 京成曳舟駅 3階建 新築,6.5,0.0,3000.0,0.0,0.0,0.0,0,都営浅草線,押上駅,徒歩,21.0,1K,16.98,北,アパート,東京都墨田区八広２
202301240037,2023-01-24,京成押上線 押上駅 5階建 築21年,6.5,21.0,5000.0,0.0,6.5,0.0,0,京成押上線,押上駅,徒歩,12.0,ワンルーム,19.3,東,マンション,東京都江東区亀戸３
202301240038,2023-01-24,京成押上線 押上駅 5階建 築21年,6.5,21.0,5000.0,0.0,6.5,0.0,0,京成押上線,押上駅,徒歩,12.0,ワンルーム,19.3,東,マンション,東京都江東区亀戸３
202301240039,2023-01-24,TANABE 202号室,6.5,21.0,5000.0,0.0,6.5,0.0,0,京成押上線,押上駅,徒歩,12.0,ワンルーム,19.3,東,マンション,東京都江東区亀戸３
202301240040,2023-01-24,TANABE 204号室,6.5,21.0,5000.0,0.0,6.5,0.0,0,京成押上線,押上駅,徒歩,12.0,ワンルーム,19.2,南,マンション,東京都江東区亀戸３
202301240041,2023-01-24,EL VIENT EARTH SUMIDA-AZUMA,6.55,15.0,10000.0,6.55,6.55,0.0,0,東京メトロ半蔵門線,押上駅,徒歩,22.0,1K,19.6,北西,マンション,東京都墨田区文花２
202301240042,2023-01-24,プチグランデ夢家,6.6,3.0,8000.0,6.6,6.6,0.0,0,東京メトロ半蔵門線,押上駅,徒歩,5.0,ワンルーム,12.77,西,マンション,東京都墨田区横川３
202301240043,2023-01-24,ＴＡＮＡＢＥ,6.7,21.0,5000.0,0.0,6.7,0.0,0,京成押上線,押上駅,徒歩,12.0,ワンルーム,19.3,南,マンション,東京都江東区亀戸３
202301240044,2023-01-24,都営浅草線 本所吾妻橋駅 9階建 築32年,6.7,32.0,8000.0,6.7,6.7,0.0,0,東京メトロ半蔵門線,押上駅,徒歩,15.0,1K,20.55,東,マンション,東京都墨田区本所４
202301240045,2023-01-24,サンライトマンション,6.75,50.0,1500.0,6.75,6.75,0.0,0,都営浅草線,押上駅,徒歩,11.0,1K,19.44,北西,マンション,東京都墨田区東向島１
202301240046,2023-01-24,プチグランデ押上,6.8,20.0,2000.0,6.8,6.8,0.0,3.4,東京メトロ半蔵門線,押上駅,徒歩,1.0,1K,18.45,南,マンション,東京都墨田区業平４
202301240047,2023-01-24,ファミール本田,6.9,32.0,0.0,6.9,6.9,0.0,0,都営浅草線,押上駅,徒歩,7.0,1K,21.06,南,マンション,東京都墨田区押上３
202301240048,2023-01-24,ファミール本田,6.9,32.0,0.0,6.9,6.9,0.0,0,東京メトロ半蔵門線,押上駅,徒歩,5.0,1K,21.06,南東,マンション,東京都墨田区押上３
202301240049,2023-01-24,都営浅草線 押上駅 4階建 築32年,6.9,32.0,0.0,6.9,6.9,0.0,0,都営浅草線,押上駅,徒歩,7.0,1K,21.06,南,マンション,東京都墨田区押上３
202301240050,2023-01-24,ファミール本田,6.9,32.0,0.0,6.9,6.9,0.0,0,都営浅草線,押上駅,徒歩,7.0,1K,21.06,南,マンション,東京都墨田区押上３
202301240051,2023-01-24,NSコーポA,6.9,19.0,2000.0,6.9,0.0,0.0,0,東京メトロ半蔵門線,押上駅,徒歩,15.0,1K,24.84,南東,アパート,東京都墨田区京島３
202301240052,2023-01-24,エクサル向島,6.9,18.0,6000.0,6.9,6.9,0.0,0,京成押上線,押上駅,徒歩,14.0,1K,26.45,南,マンション,東京都墨田区向島５
202301240053,2023-01-24,東京メトロ半蔵門線 押上駅 7階建 築16年,6.98,16.0,12000.0,0.0,13.96,0.0,0,東京メトロ半蔵門線,押上駅,徒歩,3.0,1K,20.02,東,マンション,東京都墨田区業平１
202301240054,2023-01-24,東京メトロ半蔵門線 押上駅 6階建 築46年,7.0,46.0,0.0,7.0,7.0,0.0,7,東京メトロ半蔵門線,押上駅,徒歩,4.0,2K,32,西,マンション,東京都墨田区押上１
202301240055,2023-01-24,ベルドミール,7.0,14.0,2000.0,7.0,7.0,0.0,0,東京メトロ半蔵門線,押上駅,徒歩,5.0,1K,21.54,南,マンション,東京都墨田区押上１
202301240056,2023-01-24,都営浅草線 押上駅 3階建 築14年,7.0,14.0,2000.0,7.0,7.0,0.0,0,都営浅草線,押上駅,徒歩,5.0,1K,21.54,東,マンション,東京都墨田区押上１
202301240057,2023-01-24,スカイハイツ,7.0,36.0,3000.0,7.0,7.0,0.0,0,東京メトロ半蔵門線,押上駅,徒歩,4.0,1K,26.02,-,マンション,東京都墨田区業平２
202301240058,2023-01-24,東京メトロ半蔵門線 押上駅 4階建 築36年,7.0,36.0,3000.0,7.0,7.0,0.0,0,東京メトロ半蔵門線,押上駅,徒歩,4.0,1K,26.02,-,マンション,東京都墨田区業平２
202301240059,2023-01-24,スカイハイツ,7.0,36.0,3000.0,7.0,7.0,0.0,0,東京メトロ半蔵門線,押上駅,徒歩,4.0,1K,26.02,東,マンション,東京都墨田区業平２
202301240060,2023-01-24,Crecia東向島,7.0,2.0,3000.0,0.0,0.0,0.0,0,東京メトロ半蔵門線,押上駅,徒歩,22.0,1K,17.11,東,アパート,東京都墨田区東向島１
202301240061,2023-01-24,ジュウェル錦糸町,7.0,44.0,5000.0,7.0,7.0,0.0,0,東京メトロ半蔵門線,押上駅,徒歩,5.0,1DK,26.28,-,マンション,東京都墨田区横川４
202301240062,2023-01-24,ジュウェル錦糸町,7.0,44.0,5000.0,7.0,7.0,0.0,0,東京メトロ半蔵門線,押上駅,徒歩,5.0,1DK,26.28,-,マンション,東京都墨田区横川４
202301240063,2023-01-24,ジュウェル錦糸町(ジュウェルキンシチョウ),7.0,44.0,5000.0,7.0,7.0,0.0,0,東京メトロ半蔵門線,押上駅,徒歩,5.0,1DK,26.28,-,マンション,東京都墨田区横川４
202301240064,2023-01-24,ジュウェル錦糸町 702号室,7.0,44.0,5000.0,7.0,7.0,0.0,0,東京メトロ半蔵門線,押上駅,徒歩,5.0,1DK,26.28,-,マンション,東京都墨田区横川４
202301240065,2023-01-24,ジュウェル錦糸町(ジュウェルキンシチョウ),7.0,44.0,5000.0,7.0,7.0,0.0,0,東京メトロ半蔵門線,押上駅,徒歩,5.0,1DK,26.28,-,マンション,東京都墨田区横川４
202301240066,2023-01-24,ドルチェ東京押上ツインズ弐番館,7.0,16.0,10000.0,7.0,0.0,0.0,7,東京メトロ半蔵門線,押上駅,徒歩,12.0,1K,22.4,南東,マンション,東京都墨田区文花１
202301240067,2023-01-24,グランヴァンミッドイースト押上 301号室,7.1,13.0,15000.0,0.0,3.55,0.0,0,東京メトロ半蔵門線,押上駅,徒歩,6.0,1K,21.37,北,マンション,東京都墨田区業平３
202301240068,2023-01-24,東武伊勢崎線 東向島駅 7階建 築10年,7.15,10.0,15000.0,0.0,0.0,0.0,0,都営浅草線,押上駅,徒歩,24.0,1K,25.6,北東,マンション,東京都墨田区東向島３
202301240069,2023-01-24,東武伊勢崎線 東向島駅 7階建 築10年,7.15,10.0,15000.0,0.0,0.0,0.0,0,東京メトロ半蔵門線,押上駅,徒歩,24.0,1K,25.6,北東,マンション,東京都墨田区東向島３
202301240070,2023-01-24,オンダビル,7.2,25.0,3000.0,7.2,7.2,0.0,0,東京メトロ半蔵門線,押上駅,徒歩,4.0,ワンルーム,20.16,西,マンション,東京都墨田区業平３
202301240071,2023-01-24,MIO曳舟,7.3,13.0,3000.0,3.65,7.3,0.0,0,東京メトロ半蔵門線,押上駅,徒歩,15.0,1K,25.25,北西,アパート,東京都墨田区東向島２
202301240072,2023-01-24,東武伊勢崎線 曳舟駅 3階建 築13年,7.3,13.0,3000.0,3.65,7.3,0.0,0,東京メトロ半蔵門線,押上駅,徒歩,12.0,1K,25.25,-,アパート,東京都墨田区東向島２
202301240073,2023-01-24,京成押上線 京成曳舟駅 8階建 築21年,7.3,21.0,6000.0,3.65,7.3,0.0,0,東京メトロ半蔵門線,押上駅,徒歩,19.0,1K,22.81,南西,マンション,東京都墨田区東向島６
202301240074,2023-01-24,Casa　del　Akehama,7.3,21.0,6000.0,3.65,7.3,0.0,0,東京メトロ半蔵門線,押上駅,徒歩,19.0,1K,22.81,南西,マンション,東京都墨田区東向島６
202301240075,2023-01-24,セジョリ錦糸町,7.3,16.0,10000.0,0.0,7.3,0.0,0,東京メトロ半蔵門線,押上駅,徒歩,18.0,1K,21.71,-,マンション,東京都墨田区太平４
202301240076,2023-01-24,東武伊勢崎線 曳舟駅 7階建 築10年,7.35,10.0,15000.0,0.0,0.0,0.0,0,都営浅草線,押上駅,徒歩,15.0,1K,26.16,南東,マンション,東京都墨田区向島５
202301240077,2023-01-24,ハーモニーレジデンス東京イーストコア♯００２ 210号室,7.35,10.0,15000.0,0.0,0.0,0.0,0,東京メトロ半蔵門線,押上駅,徒歩,15.0,1K,26.16,北,マンション,東京都墨田区向島５
202301240078,2023-01-24,近鉄エルコート東駒形,7.45,21.0,9000.0,7.45,7.45,0.0,0,東京メトロ半蔵門線,押上駅,徒歩,13.0,1K,23.94,東,マンション,東京都墨田区東駒形４
202301240079,2023-01-24,都営浅草線 本所吾妻橋駅 11階建 築21年,7.45,21.0,9000.0,7.45,7.45,0.0,0,東京メトロ半蔵門線,押上駅,徒歩,13.0,1K,23.94,東,マンション,東京都墨田区東駒形４
202301240080,2023-01-24,東京メトロ半蔵門線 押上駅 4階建 築44年,7.5,44.0,3000.0,7.5,7.5,0.0,0,東京メトロ半蔵門線,押上駅,徒歩,11.0,2DK,33.05,南,マンション,東京都江東区亀戸３
202301240081,2023-01-24,東武伊勢崎線 曳舟駅 3階建 築11年,7.5,11.0,5000.0,7.5,7.5,0.0,0,東京メトロ半蔵門線,押上駅,徒歩,8.0,1K,23.75,南西,マンション,東京都墨田区押上２
202301240082,2023-01-24,東武伊勢崎線 曳舟駅 4階建 築14年,7.5,14.0,6000.0,7.5,7.5,0.0,7.5,東京メトロ半蔵門線,押上駅,徒歩,14.0,ワンルーム,22.35,南東,マンション,東京都墨田区東向島２
202301240083,2023-01-24,エクセルシオール押上,7.5,14.0,10000.0,0.0,0.0,0.0,0,東京メトロ半蔵門線,押上駅,徒歩,7.0,1K,22.14,-,マンション,東京都墨田区向島３
202301240084,2023-01-24,東京メトロ半蔵門線 押上駅 10階建 築15年,7.5,15.0,15000.0,0.0,7.5,0.0,0,東京メトロ半蔵門線,押上駅,徒歩,12.0,1K,20,-,マンション,東京都墨田区吾妻橋２
202301240085,2023-01-24,メインステージ押上IV(メインステージオシアゲフォー),7.5,12.0,20000.0,0.0,7.5,0.0,0,東京メトロ半蔵門線,押上駅,徒歩,3.0,1K,23.2,南,マンション,東京都墨田区業平５
202301240086,2023-01-24,カサーディア東向島,7.6,7.0,5000.0,0.0,0.0,0.0,0,都営浅草線,押上駅,徒歩,16.0,1DK,27.83,南西,アパート,東京都墨田区東向島１
202301240087,2023-01-24,東京メトロ半蔵門線 押上駅 5階建 築57年,7.6,57.0,5000.0,0.0,7.6,0.0,0,東京メトロ半蔵門線,押上駅,徒歩,1.0,ワンルーム,24.5,北,マンション,東京都墨田区業平２
202301240088,2023-01-24,寿々川ビル,7.6,57.0,5000.0,0.0,7.6,0.0,0,東京メトロ半蔵門線,押上駅,徒歩,1.0,ワンルーム,24.5,北,マンション,東京都墨田区業平２
202301240089,2023-01-24,寿々川ビル,7.6,57.0,5000.0,0.0,7.6,0.0,0,東京メトロ半蔵門線,押上駅,徒歩,1.0,ワンルーム,24.5,北,マンション,東京都墨田区業平２
202301240090,2023-01-24,東京メトロ半蔵門線 押上駅 5階建 築57年,7.6,57.0,5000.0,0.0,7.6,0.0,0,東京メトロ半蔵門線,押上駅,徒歩,1.0,ワンルーム,24.5,-,マンション,東京都墨田区業平２
202301240091,2023-01-24,寿々川ビル,7.6,57.0,5000.0,0.0,7.6,0.0,0,東京メトロ半蔵門線,押上駅,徒歩,1.0,ワンルーム,24.5,北,マンション,東京都墨田区業平２
202301240092,2023-01-24,ラメゾンオンズ,7.6,12.0,8500.0,0.0,7.6,0.0,0,東京メトロ半蔵門線,押上駅,徒歩,20.0,1K,25.15,東,マンション,東京都墨田区堤通１
202301240093,2023-01-24,ブランノワール浅草言問,7.7,8.0,14000.0,0.0,0.0,7.7,0,東京メトロ半蔵門線,押上駅,徒歩,12.0,1K,25.1,東,マンション,東京都墨田区向島１
202301240094,2023-01-24,ブランノワール浅草言問,7.7,8.0,14000.0,0.0,0.0,7.7,7.7,東京メトロ半蔵門線,押上駅,徒歩,12.0,1K,25.1,東,マンション,東京都墨田区向島１
202301240095,2023-01-24,東武伊勢崎線 とうきょうスカイツリー駅 9階建 築8年,7.7,8.0,14000.0,0.0,0.0,7.7,0,東京メトロ半蔵門線,押上駅,徒歩,10.0,1K,25.1,東,マンション,東京都墨田区向島１
202301240096,2023-01-24,ブランノワール浅草言問,7.7,8.0,14000.0,0.0,0.0,7.7,7.7,京成押上線,押上駅,徒歩,11.0,1K,25.1,-,マンション,東京都墨田区向島１
202301240097,2023-01-24,ブランノワール浅草言問,7.7,8.0,14000.0,0.0,0.0,7.7,7.7,東京メトロ半蔵門線,押上駅,徒歩,10.0,1K,25.1,東,マンション,東京都墨田区向島１
202301240098,2023-01-24,都営浅草線 本所吾妻橋駅 9階建 築8年,7.7,8.0,14000.0,0.0,0.0,7.7,7.7,東京メトロ半蔵門線,押上駅,徒歩,10.0,1K,25.1,東,マンション,東京都墨田区向島１
202301240099,2023-01-24,東京メトロ銀座線 浅草駅 9階建 築8年,7.7,8.0,14000.0,0.0,0.0,7.7,7.7,東京メトロ半蔵門線,押上駅,徒歩,10.0,1K,25.1,東,マンション,東京都墨田区向島１
202301240100,2023-01-24,東武伊勢崎線 とうきょうスカイツリー駅 9階建 築8年,7.7,8.0,14000.0,0.0,0.0,7.7,7.7,京成押上線,押上駅,徒歩,9.0,1K,25.1,-,マンション,東京都墨田区向島１
202301240101,2023-01-24,ブランノワール浅草言問,7.7,8.0,14000.0,0.0,0.0,7.7,7.7,京成押上線,押上駅,徒歩,11.0,1K,25.1,-,マンション,東京都墨田区向島１
202301240102,2023-01-24,都営浅草線 本所吾妻橋駅 9階建 築8年,7.7,8.0,14000.0,0.0,0.0,7.7,7.7,東京メトロ半蔵門線,押上駅,徒歩,11.0,1K,25.1,東,マンション,東京都墨田区向島１
202301240103,2023-01-24,東武伊勢崎線 とうきょうスカイツリー駅 9階建 築8年,7.7,8.0,14000.0,0.0,0.0,7.7,7.7,東京メトロ半蔵門線,押上駅,徒歩,10.0,1K,25.1,東,マンション,東京都墨田区向島１
