scraping_id,scraping_date,name,price_10k,age_year,admin_fee,sikikin_10k,reikin_10k,deposit_10k,sikibiki_10k,line,station,move,time_to_station_min,room,area_m2,direction,type,address
202301240523,2023-01-24,ZOOM錦糸町Parkside 1401号室,11.9,0.0,10000.0,11.9,11.9,0.0,0,都営浅草線,押上駅,徒歩,16.0,1K,26.7,東,マンション,東京都墨田区太平３
202301240524,2023-01-24,グラントゥルース東向島,12.1,15.0,15000.0,0.0,0.0,12.1,12.1,東京メトロ半蔵門線,押上駅,徒歩,23.0,1LDK,41.74,南東,マンション,東京都墨田区東向島５
202301240525,2023-01-24,アリカ曳舟,12.3,2.0,10000.0,12.3,0.0,0.0,0,東京メトロ半蔵門線,押上駅,徒歩,17.0,1DK,35.2,南西,マンション,東京都墨田区八広１
202301240526,2023-01-24,ハーモニーレジデンス東京イーストコア＃００５,12.4,7.0,18000.0,12.4,12.4,0.0,12.4,都営浅草線,押上駅,徒歩,15.0,1LDK,42.17,南西,マンション,東京都墨田区京島１
202301240527,2023-01-24,東京メトロ半蔵門線 押上駅 3階建 築4年,12.5,4.0,5000.0,12.5,12.5,0.0,0,東京メトロ半蔵門線,押上駅,徒歩,4.0,1LDK,40,西,アパート,東京都墨田区押上３
202301240528,2023-01-24,京成押上線 八広駅 9階建 築7年,12.8,7.0,11000.0,0.0,12.8,0.0,0,東京メトロ半蔵門線,押上駅,徒歩,25.0,1LDK,40.94,西,マンション,東京都墨田区八広４
202301240529,2023-01-24,東武伊勢崎線 東向島駅 9階建 築11年,12.95,11.0,18000.0,12.95,12.95,0.0,0,東京メトロ半蔵門線,押上駅,徒歩,22.0,2LDK,53.78,南,マンション,東京都墨田区堤通１
202301240530,2023-01-24,セレンディピティ 301号室,13.2,4.0,6000.0,13.2,13.2,0.0,0,東京メトロ半蔵門線,押上駅,徒歩,9.0,1LDK,38.16,西,マンション,東京都墨田区東駒形４
202301240531,2023-01-24,リエトコート向島,13.2,15.0,8000.0,13.2,13.2,0.0,0,東京メトロ半蔵門線,押上駅,徒歩,14.0,1LDK,42.87,南西,マンション,東京都墨田区向島５
202301240532,2023-01-24,グランパーク本所 303号室,13.4,3.0,4000.0,13.4,13.4,0.0,0,東京メトロ半蔵門線,押上駅,徒歩,18.0,1LDK,37.24,東,マンション,東京都墨田区本所４
202301240533,2023-01-24,東武伊勢崎線 曳舟駅 9階建 築19年,13.52,19.0,0.0,13.52,13.52,0.0,0,東京メトロ半蔵門線,押上駅,徒歩,15.0,1LDK,53.77,南,マンション,東京都墨田区東向島２
202301240534,2023-01-24,東武伊勢崎線 東向島駅 9階建 築11年,13.7,11.0,10000.0,13.7,27.4,0.0,0,東京メトロ半蔵門線,押上駅,徒歩,20.0,2LDK,53.78,南,マンション,東京都墨田区堤通１
202301240535,2023-01-24,東武伊勢崎線 曳舟駅 9階建 築11年,13.7,11.0,10000.0,13.7,13.7,0.0,0,東京メトロ半蔵門線,押上駅,徒歩,20.0,2LDK,53.78,南東,マンション,東京都墨田区堤通１
202301240536,2023-01-24,アーバンフィールド曳舟,13.7,11.0,10000.0,13.7,13.7,0.0,13.7,東京メトロ半蔵門線,押上駅,徒歩,22.0,2LDK,53.78,南,マンション,東京都墨田区堤通１
202301240537,2023-01-24,東京メトロ半蔵門線 押上駅 4階建 築33年,14.2,33.0,6000.0,21.3,0.0,0.0,0,東京メトロ半蔵門線,押上駅,徒歩,10.0,2LDK,64.19,南東,マンション,東京都墨田区向島３
202301240538,2023-01-24,東京メトロ半蔵門線 押上駅 4階建 築33年,14.2,33.0,6000.0,21.3,0.0,0.0,0,東京メトロ半蔵門線,押上駅,徒歩,10.0,2LDK,64.19,南東,マンション,東京都墨田区向島３
202301240539,2023-01-24,S-RESIDENCE押上パークサイド,14.4,6.0,15000.0,14.4,14.4,0.0,0,東京メトロ半蔵門線,押上駅,徒歩,14.0,1LDK,42.49,-,マンション,東京都墨田区横川１
202301240540,2023-01-24,都営浅草線 本所吾妻橋駅 8階建 築6年,14.4,6.0,15000.0,14.4,14.4,0.0,0,京成押上線,押上駅,徒歩,13.0,1LDK,42.49,-,マンション,東京都墨田区横川１
202301240541,2023-01-24,アルテシモ　アヴァンテ,14.5,11.0,15000.0,0.0,14.5,0.0,0,東京メトロ半蔵門線,押上駅,徒歩,9.0,1LDK,40.95,南東,マンション,東京都墨田区東向島２
202301240542,2023-01-24,シース錦糸町,14.8,0.0,7000.0,7.4,0.0,0.0,0,東京メトロ半蔵門線,押上駅,徒歩,5.0,2K,38.43,南,マンション,東京都墨田区横川４
202301240543,2023-01-24,京成押上線 京成曳舟駅 6階建 築2年,14.8,2.0,18000.0,0.0,0.0,29.6,0,東京メトロ半蔵門線,押上駅,徒歩,14.0,1LDK,40.8,西,マンション,東京都墨田区京島１
202301240544,2023-01-24,京成押上線 京成曳舟駅 6階建 築2年,14.8,2.0,18000.0,0.0,0.0,29.6,0,東京メトロ半蔵門線,押上駅,徒歩,14.0,1LDK,40.8,西,マンション,東京都墨田区京島１
202301240545,2023-01-24,ハーモニーレジデンス東京ツリー京島,14.8,2.0,18000.0,0.0,0.0,29.6,29.6,東京メトロ半蔵門線,押上駅,徒歩,14.0,1LDK,40.8,西,マンション,東京都墨田区京島１
202301240546,2023-01-24,京成押上線 京成曳舟駅 6階建 築2年,14.8,2.0,18000.0,0.0,0.0,29.6,0,東京メトロ半蔵門線,押上駅,徒歩,14.0,1LDK,40.8,西,マンション,東京都墨田区京島１
202301240547,2023-01-24,京成押上線 京成曳舟駅 6階建 築2年,14.8,2.0,18000.0,0.0,0.0,29.6,0,東京メトロ半蔵門線,押上駅,徒歩,14.0,1LDK,40.8,西,マンション,東京都墨田区京島１
202301240548,2023-01-24,京成押上線 京成曳舟駅 6階建 築2年,14.8,2.0,18000.0,0.0,0.0,29.6,0,東京メトロ半蔵門線,押上駅,徒歩,14.0,1LDK,40.8,西,マンション,東京都墨田区京島１
202301240549,2023-01-24,ハーモニーレジデンス東京ツリー京島,14.8,2.0,18000.0,0.0,0.0,29.6,29.6,東京メトロ半蔵門線,押上駅,徒歩,14.0,1LDK,40.8,西,マンション,東京都墨田区京島１
202301240550,2023-01-24,都営浅草線 本所吾妻橋駅 7階建 築44年,15.0,44.0,0.0,15.0,15.0,0.0,0,東京メトロ半蔵門線,押上駅,徒歩,14.0,2LDK,43.77,南,マンション,東京都墨田区本所４
202301240551,2023-01-24,シース錦糸町,15.0,0.0,7000.0,7.5,0.0,0.0,0,東京メトロ半蔵門線,押上駅,徒歩,5.0,2K,37.87,南,マンション,東京都墨田区横川４
202301240552,2023-01-24,グランカーサ曳舟,15.4,2.0,15000.0,15.4,15.4,0.0,0,京成押上線,押上駅,徒歩,18.0,1LDK,40.5,南東,マンション,東京都墨田区八広２
202301240553,2023-01-24,ＡＲ向島,15.4,2.0,20000.0,0.0,0.0,0.0,0,都営浅草線,押上駅,徒歩,10.0,1LDK,41.8,南,マンション,東京都墨田区向島５
202301240554,2023-01-24,ＡＲ向島,15.4,2.0,20000.0,0.0,0.0,0.0,0,京成押上線,押上駅,徒歩,12.0,1LDK,41.8,東,マンション,東京都墨田区向島５
202301240555,2023-01-24,サウンドおしあげ,15.7,17.0,12000.0,15.7,15.7,0.0,0,東京メトロ半蔵門線,押上駅,徒歩,5.0,1LDK,43.59,南西,マンション,東京都墨田区押上３
202301240556,2023-01-24,東京メトロ半蔵門線 押上駅 14階建 築17年,15.7,17.0,12000.0,15.7,15.7,0.0,0,東京メトロ半蔵門線,押上駅,徒歩,5.0,1LDK,43.59,南西,マンション,東京都墨田区押上３
202301240557,2023-01-24,サウンドおしあげ,15.7,17.0,12000.0,15.7,15.7,0.0,0,都営浅草線,押上駅,徒歩,5.0,1LDK,43.59,南,マンション,東京都墨田区押上３
202301240558,2023-01-24,サウンドおしあげ,15.7,17.0,12000.0,15.7,15.7,0.0,0,都営浅草線,押上駅,徒歩,5.0,1LDK,43.59,南,マンション,東京都墨田区押上３
202301240559,2023-01-24,サウンドおしあげ,15.7,17.0,12000.0,15.7,15.7,0.0,0,東京メトロ半蔵門線,押上駅,徒歩,5.0,1LDK,43.59,南西,マンション,東京都墨田区押上３
202301240560,2023-01-24,東京メトロ半蔵門線 押上駅 14階建 築17年,15.7,17.0,12000.0,15.7,15.7,0.0,0,東京メトロ半蔵門線,押上駅,徒歩,5.0,1LDK,43.59,南,マンション,東京都墨田区押上３
202301240561,2023-01-24,サウンドおしあげ,15.7,17.0,12000.0,15.7,15.7,0.0,0,東京メトロ半蔵門線,押上駅,徒歩,5.0,1LDK,43.59,南西,マンション,東京都墨田区押上３
202301240562,2023-01-24,スカイタウン押上,16.0,10.0,7000.0,16.0,16.0,0.0,0,東京メトロ半蔵門線,押上駅,徒歩,7.0,1LDK,40.23,南,マンション,東京都墨田区業平３
202301240563,2023-01-24,スカイタウン押上,16.0,10.0,7000.0,16.0,16.0,0.0,0,東京メトロ半蔵門線,押上駅,徒歩,7.0,1LDK,40.23,南,マンション,東京都墨田区業平３
202301240564,2023-01-24,都営浅草線 本所吾妻橋駅 12階建 新築,16.3,0.0,15000.0,16.3,0.0,0.0,0,東京メトロ半蔵門線,押上駅,徒歩,8.0,1LDK,40.09,南,マンション,東京都墨田区吾妻橋３
202301240565,2023-01-24,ミリアレジデンス押上 0707号室,16.4,36.0,10000.0,16.4,16.4,0.0,0,東京メトロ半蔵門線,押上駅,徒歩,10.0,2DK,43.74,南東,マンション,東京都墨田区向島３
202301240566,2023-01-24,ミリアレジデンス押上 0707号室,16.4,36.0,10000.0,16.4,16.4,0.0,0,東京メトロ半蔵門線,押上駅,徒歩,10.0,2DK,43.74,南東,マンション,東京都墨田区向島３
202301240567,2023-01-24,ミリアレジデンス押上 0707号室,16.4,36.0,10000.0,16.4,16.4,0.0,0,東京メトロ半蔵門線,押上駅,徒歩,10.0,2DK,43.74,南東,マンション,東京都墨田区向島３
202301240568,2023-01-24,Ｒｕｙｇｏ Ｏｓｈｉａｇｅ 3A号室,16.4,0.0,10000.0,0.0,0.0,0.0,0,東京メトロ半蔵門線,押上駅,徒歩,10.0,2LDK,41.88,南東,マンション,東京都墨田区向島２
202301240569,2023-01-24,Ｓ－ＲＥＳＩＤＥＮＣＥ本所吾妻橋,16.4,0.0,15000.0,16.4,16.4,0.0,0,東京メトロ半蔵門線,押上駅,徒歩,10.0,1LDK,40.49,東,マンション,東京都墨田区東駒形４
202301240570,2023-01-24,S-RESIDENCE本所吾妻橋 502号室,16.4,0.0,15000.0,16.4,16.4,0.0,0,京成押上線,押上駅,徒歩,10.0,1LDK,40.49,東,マンション,東京都墨田区東駒形４
202301240571,2023-01-24,ミリアレジデンス押上,16.5,36.0,10000.0,16.5,16.5,0.0,0,都営浅草線,押上駅,徒歩,10.0,1LDK,43.74,南西,マンション,東京都墨田区向島３
202301240572,2023-01-24,ミリアレジデンス押上 0807号室,16.5,36.0,10000.0,16.5,16.5,0.0,0,東京メトロ半蔵門線,押上駅,徒歩,10.0,2DK,43.74,南東,マンション,東京都墨田区向島３
202301240573,2023-01-24,ミリアレジデンス押上 0807号室,16.5,36.0,10000.0,16.5,16.5,0.0,0,東京メトロ半蔵門線,押上駅,徒歩,10.0,2DK,43.74,南東,マンション,東京都墨田区向島３
202301240574,2023-01-24,ミリアレジデンス押上 0807号室,16.5,36.0,10000.0,16.5,16.5,0.0,0,東京メトロ半蔵門線,押上駅,徒歩,10.0,2DK,43.74,南東,マンション,東京都墨田区向島３
202301240575,2023-01-24,S-RESIDENCE押上Blossom,16.6,0.0,10000.0,16.6,16.6,0.0,0,東京メトロ半蔵門線,押上駅,徒歩,7.0,1LDK,40.36,南東,マンション,東京都墨田区押上２
202301240576,2023-01-24,ハーモニーレジデンス東京ツリー京島,16.8,2.0,18000.0,0.0,0.0,0.0,0,京成押上線,押上駅,徒歩,14.0,1LDK,40.8,西,マンション,東京都墨田区京島１
202301240577,2023-01-24,ハーモニーレジデンス東京ツリー京島,16.8,2.0,18000.0,0.0,0.0,0.0,0,東京メトロ半蔵門線,押上駅,徒歩,17.0,1LDK,40.8,西,マンション,東京都墨田区京島１
202301240578,2023-01-24,ハーモニーレジデンス東京ツリー京島,16.8,2.0,18000.0,0.0,0.0,0.0,0,京成押上線,押上駅,徒歩,14.0,1LDK,40.8,西,マンション,東京都墨田区京島１
202301240579,2023-01-24,ハーモニーレジデンス東京ツリー京島,16.8,2.0,18000.0,0.0,0.0,0.0,0,京成押上線,押上駅,徒歩,14.0,1LDK,40.8,西,マンション,東京都墨田区京島１
202301240580,2023-01-24,ハーモニーレジデンス東京ツリー京島,16.8,2.0,18000.0,0.0,0.0,0.0,0,京成押上線,押上駅,徒歩,14.0,1LDK,40.8,西,マンション,東京都墨田区京島１
202301240581,2023-01-24,ハーモニーレジデンス東京ツリー京島,16.8,2.0,18000.0,0.0,0.0,0.0,0,京成押上線,押上駅,徒歩,14.0,1LDK,40.8,西,マンション,東京都墨田区京島１
202301240582,2023-01-24,ハーモニーレジデンス東京ツリー京島,16.8,2.0,18000.0,0.0,0.0,0.0,0,京成押上線,押上駅,徒歩,14.0,1LDK,40.8,西,マンション,東京都墨田区京島１
202301240583,2023-01-24,ハーモニーレジデンス東京ツリー京島,16.8,2.0,18000.0,0.0,0.0,0.0,0,京成押上線,押上駅,徒歩,14.0,1LDK,40.8,西,マンション,東京都墨田区京島１
202301240584,2023-01-24,ハーモニーレジデンス東京ツリー京島,16.8,2.0,18000.0,0.0,0.0,0.0,0,京成押上線,押上駅,徒歩,14.0,1LDK,40.8,西,マンション,東京都墨田区京島１
202301240585,2023-01-24,東京メトロ半蔵門線 押上駅 11階建 築15年,17.2,15.0,10000.0,17.2,17.2,0.0,0,東京メトロ半蔵門線,押上駅,徒歩,8.0,2LDK,56.01,南西,マンション,東京都墨田区向島３
202301240586,2023-01-24,ライオンズ墨田押上,17.2,15.0,10000.0,17.2,17.2,0.0,0,東京メトロ半蔵門線,押上駅,徒歩,8.0,2LDK,56.01,南西,マンション,東京都墨田区向島３
202301240587,2023-01-24,ライオンズ墨田押上,17.2,15.0,10000.0,17.2,17.2,0.0,0,東京メトロ半蔵門線,押上駅,徒歩,8.0,2LDK,56.01,南西,マンション,東京都墨田区向島３
202301240588,2023-01-24,ライオンズ墨田押上,17.2,15.0,10000.0,17.2,17.2,0.0,0,京成押上線,押上駅,徒歩,12.0,2LDK,56.01,南西,マンション,東京都墨田区向島３
202301240589,2023-01-24,東京メトロ半蔵門線 押上駅 11階建 築15年,17.2,15.0,10000.0,17.2,17.2,0.0,0,東京メトロ半蔵門線,押上駅,徒歩,8.0,2LDK,56.01,南西,マンション,東京都墨田区向島３
202301240590,2023-01-24,東武伊勢崎線 とうきょうスカイツリー駅 11階建 築15年,17.2,15.0,10000.0,17.2,17.2,0.0,0,京成押上線,押上駅,徒歩,8.0,2LDK,56.01,-,マンション,東京都墨田区向島３
202301240591,2023-01-24,東京メトロ半蔵門線 押上駅 11階建 築15年,17.2,15.0,10000.0,17.2,17.2,0.0,0,東京メトロ半蔵門線,押上駅,徒歩,8.0,2LDK,56.01,南西,マンション,東京都墨田区向島３
202301240592,2023-01-24,ライオンズ墨田押上,17.2,15.0,10000.0,17.2,17.2,0.0,0,東京メトロ半蔵門線,押上駅,徒歩,8.0,2LDK,56.01,南西,マンション,東京都墨田区向島３
202301240593,2023-01-24,東京メトロ半蔵門線 押上駅 11階建 築15年,17.2,15.0,10000.0,17.2,17.2,0.0,0,東京メトロ半蔵門線,押上駅,徒歩,8.0,2LDK,56.01,南西,マンション,東京都墨田区向島３
202301240594,2023-01-24,都営浅草線 本所吾妻橋駅 5階建 新築,17.3,0.0,15000.0,0.0,0.0,0.0,0,東京メトロ半蔵門線,押上駅,徒歩,15.0,2LDK,42.03,西,マンション,東京都墨田区本所４
202301240595,2023-01-24,プレール・ドゥーク錦糸公園NORTH,17.4,0.0,15000.0,0.0,0.0,0.0,0,東京メトロ半蔵門線,押上駅,徒歩,11.0,1LDK,40.95,東,マンション,東京都墨田区横川５
202301240596,2023-01-24,プレール・ドゥーク錦糸公園NORTH,17.5,0.0,15000.0,0.0,0.0,0.0,0,東京メトロ半蔵門線,押上駅,徒歩,11.0,1LDK,41.01,東,マンション,東京都墨田区横川５
202301240597,2023-01-24,プレール・ドゥーク錦糸公園NORTH,17.6,0.0,15000.0,0.0,0.0,0.0,0,東京メトロ半蔵門線,押上駅,徒歩,11.0,1LDK,40.95,東,マンション,東京都墨田区横川５
202301240598,2023-01-24,プレール・ドゥーク錦糸公園NORTH,17.7,0.0,15000.0,0.0,0.0,0.0,0,東京メトロ半蔵門線,押上駅,徒歩,11.0,1LDK,41.01,東,マンション,東京都墨田区横川５
202301240599,2023-01-24,プレール・ドゥーク錦糸公園NORTH,17.8,0.0,15000.0,0.0,0.0,0.0,0,東京メトロ半蔵門線,押上駅,徒歩,11.0,1LDK,40.95,東,マンション,東京都墨田区横川５
202301240600,2023-01-24,プレール・ドゥーク錦糸公園NORTH,17.9,0.0,15000.0,0.0,0.0,0.0,0,東京メトロ半蔵門線,押上駅,徒歩,11.0,1LDK,41.01,東,マンション,東京都墨田区横川５
202301240601,2023-01-24,プレール・ドゥーク錦糸公園NORTH,18.0,0.0,15000.0,0.0,0.0,0.0,0,東京メトロ半蔵門線,押上駅,徒歩,11.0,1LDK,40.99,西,マンション,東京都墨田区横川５
202301240602,2023-01-24,プレール・ドゥーク錦糸公園NORTH,18.1,0.0,15000.0,0.0,0.0,0.0,0,東京メトロ半蔵門線,押上駅,徒歩,11.0,1LDK,41.01,東,マンション,東京都墨田区横川５
202301240603,2023-01-24,プレール・ドゥーク錦糸公園NORTH,18.2,0.0,15000.0,0.0,0.0,0.0,0,東京メトロ半蔵門線,押上駅,徒歩,11.0,1LDK,40.99,西,マンション,東京都墨田区横川５
202301240604,2023-01-24,シーズンフラッツ押上,18.8,0.0,15000.0,18.8,0.0,0.0,0,東京メトロ半蔵門線,押上駅,徒歩,2.0,1LDK,40.81,西,マンション,東京都墨田区押上１
202301240605,2023-01-24,シーズンフラッツ押上,18.8,0.0,15000.0,18.8,0.0,0.0,0,東京メトロ半蔵門線,押上駅,徒歩,2.0,1LDK,40.81,西,マンション,東京都墨田区押上１
202301240606,2023-01-24,京成押上線 京成曳舟駅 2階建 築10年,19.0,10.0,0.0,38.0,19.0,0.0,0,京成押上線,押上駅,徒歩,12.0,3LDK,67.9,-,一戸建て,東京都墨田区京島２
202301240607,2023-01-24,都営浅草線 本所吾妻橋駅 7階建 築15年,19.5,15.0,10000.0,19.5,19.5,0.0,0,東京メトロ半蔵門線,押上駅,徒歩,19.0,2LDK,56.82,東,マンション,東京都墨田区石原４
202301240608,2023-01-24,ＪＲ総武線 錦糸町駅 7階建 築15年,19.5,15.0,10000.0,19.5,19.5,0.0,0,東京メトロ半蔵門線,押上駅,徒歩,18.0,2LDK,56.82,東,マンション,東京都墨田区石原４
202301240609,2023-01-24,都営浅草線 本所吾妻橋駅 7階建 築15年,19.5,15.0,10000.0,19.5,19.5,0.0,0,東京メトロ半蔵門線,押上駅,徒歩,18.0,2LDK,56.82,-,マンション,東京都墨田区石原４
202301240610,2023-01-24,都営浅草線 本所吾妻橋駅 7階建 築15年,19.5,15.0,10000.0,19.5,19.5,0.0,0,東京メトロ半蔵門線,押上駅,徒歩,21.0,2LDK,56.82,東,マンション,東京都墨田区石原４
202301240611,2023-01-24,都営浅草線 本所吾妻橋駅 7階建 築15年,19.5,15.0,10000.0,19.5,19.5,0.0,0,東京メトロ半蔵門線,押上駅,徒歩,21.0,2LDK,56.82,東,マンション,東京都墨田区石原４
202301240612,2023-01-24,都営浅草線 本所吾妻橋駅 7階建 築15年,19.5,15.0,10000.0,19.5,19.5,0.0,0,東京メトロ半蔵門線,押上駅,徒歩,21.0,2LDK,56.82,東,マンション,東京都墨田区石原４
202301240613,2023-01-24,レクセル錦糸町シティ,19.5,14.0,10000.0,19.5,19.5,0.0,0,東京メトロ半蔵門線,押上駅,徒歩,19.0,2LDK,56.82,東,マンション,東京都墨田区石原４
202301240614,2023-01-24,都営浅草線 本所吾妻橋駅 7階建 築15年,19.5,15.0,10000.0,19.5,19.5,0.0,0,東京メトロ半蔵門線,押上駅,徒歩,21.0,2LDK,56.82,東,マンション,東京都墨田区石原４
202301240615,2023-01-24,都営浅草線 本所吾妻橋駅 7階建 築15年,19.5,15.0,10000.0,19.5,19.5,0.0,0,東京メトロ半蔵門線,押上駅,徒歩,21.0,2LDK,56.82,東,マンション,東京都墨田区石原４
202301240616,2023-01-24,都営浅草線 本所吾妻橋駅 7階建 築15年,19.5,15.0,10000.0,19.5,19.5,0.0,0,東京メトロ半蔵門線,押上駅,徒歩,21.0,2LDK,56.82,東,マンション,東京都墨田区石原４
202301240617,2023-01-24,パークホームズ隅田桜橋,19.8,20.0,0.0,39.6,19.8,0.0,0,東京メトロ半蔵門線,押上駅,徒歩,9.0,2LDK,64.18,南東,マンション,東京都墨田区向島２
202301240618,2023-01-24,ZOOM錦糸町parkside,21.1,0.0,20000.0,21.1,21.1,0.0,0,東京メトロ半蔵門線,押上駅,徒歩,14.0,1LDK,51.82,南,マンション,東京都墨田区太平３
202301240619,2023-01-24,ZOOM錦糸町Parkside 304号室,21.1,0.0,20000.0,21.1,21.1,0.0,0,都営浅草線,押上駅,徒歩,16.0,1LDK,51.82,南,マンション,東京都墨田区太平３
202301240620,2023-01-24,ZOOM錦糸町Parkside 504号室,21.7,0.0,20000.0,21.7,21.7,0.0,0,都営浅草線,押上駅,徒歩,16.0,1LDK,51.82,南,マンション,東京都墨田区太平３
202301240621,2023-01-24,ZOOM錦糸町parkside,21.7,0.0,20000.0,21.7,21.7,0.0,0,東京メトロ半蔵門線,押上駅,徒歩,14.0,1LDK,51.82,南,マンション,東京都墨田区太平３
202301240622,2023-01-24,ZOOM錦糸町Parkside 1004号室,22.7,0.0,20000.0,22.7,22.7,0.0,0,都営浅草線,押上駅,徒歩,16.0,1LDK,51.82,南,マンション,東京都墨田区太平３
202301240623,2023-01-24,ZOOM錦糸町parkside,22.9,0.0,20000.0,22.9,22.9,0.0,0,東京メトロ半蔵門線,押上駅,徒歩,14.0,1LDK,51.82,南,マンション,東京都墨田区太平３
202301240624,2023-01-24,ZOOM錦糸町Parkside 1104号室,22.9,0.0,20000.0,22.9,22.9,0.0,0,都営浅草線,押上駅,徒歩,16.0,1LDK,51.82,南,マンション,東京都墨田区太平３
202301240625,2023-01-24,ZOOM錦糸町Parkside 1303号室,23.3,0.0,20000.0,23.3,23.3,0.0,0,都営浅草線,押上駅,徒歩,16.0,1LDK,51.82,南,マンション,東京都墨田区太平３
